node_index,node_name,domain,op_type,layer,operator_category,projection_class,K,N,dtype,weight_initializer,source_weight_bytes,activation_bytes,output_bytes,reuse,external_data_file,external_data_offset,estimated_memory_address,candidate_cluster,candidate_channel,candidate_bundle,evidence_type
5759,/model/layers.18/post_feedforward_layernorm/Constant_1,,Constant,18,other,,,,,,,,,,,,,,,,graph-derived
5760,/model/layers.18/post_feedforward_layernorm/Add,,Add,18,other,,,,,,,,,,,,,,,,graph-derived
5761,/model/layers.18/post_feedforward_layernorm/Sqrt,,Sqrt,18,other,,,,,,,,,,,,,,,,graph-derived
5762,/model/layers.18/post_feedforward_layernorm/Constant_2,,Constant,18,other,,,,,,,,,,,,,,,,graph-derived
5763,/model/layers.18/post_feedforward_layernorm/Div,,Div,18,other,,,,,,,,,,,,,,,,graph-derived
5764,/model/layers.18/post_feedforward_layernorm/Mul,,Mul,18,other,,,,,,,,,,,,,,,,graph-derived
5765,/model/layers.18/post_feedforward_layernorm/Mul_1,,Mul,18,other,,,,,,,,,,,,,,,,graph-derived
5766,/model/layers.18/Add_1,,Add,18,other,,,,,,,,,,,,,,,,graph-derived
5767,/model/layers.19/input_layernorm/Cast,,Cast,19,other,,,,,,,,,,,,,,,,graph-derived
5768,/model/layers.19/input_layernorm/Constant,,Constant,19,other,,,,,,,,,,,,,,,,graph-derived
5769,/model/layers.19/input_layernorm/Pow,,Pow,19,other,,,,,,,,,,,,,,,,graph-derived
5770,/model/layers.19/input_layernorm/ReduceMean,,ReduceMean,19,other,,,,,,,,,,,,,,,,graph-derived
5771,/model/layers.19/input_layernorm/Constant_1,,Constant,19,other,,,,,,,,,,,,,,,,graph-derived
5772,/model/layers.19/input_layernorm/Add,,Add,19,other,,,,,,,,,,,,,,,,graph-derived
5773,/model/layers.19/input_layernorm/Sqrt,,Sqrt,19,other,,,,,,,,,,,,,,,,graph-derived
5774,/model/layers.19/input_layernorm/Constant_2,,Constant,19,other,,,,,,,,,,,,,,,,graph-derived
5775,/model/layers.19/input_layernorm/Div,,Div,19,other,,,,,,,,,,,,,,,,graph-derived
5776,/model/layers.19/input_layernorm/Mul,,Mul,19,other,,,,,,,,,,,,,,,,graph-derived
5777,/model/layers.19/input_layernorm/Mul_1,,Mul,19,other,,,,,,,,,,,,,,,,graph-derived
5778,/model/layers.19/self_attn/Shape,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5779,/model/layers.19/self_attn/Constant,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5780,/model/layers.19/self_attn/Gather,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5781,/model/layers.19/self_attn/Shape_1,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5782,/model/layers.19/self_attn/Constant_1,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5783,/model/layers.19/self_attn/Gather_1,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5784,/model/layers.19/self_attn/q_proj/MatMul,,MatMul,19,attention_projection,q_proj,1152,1024,float,onnx::MatMul_10479,4718592,4608,4096,once_per_decode_token,model.onnx_data,3247964672,3247964672,0,2,1,graph-derived
5785,Constant_8523,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5786,/model/layers.19/self_attn/Unsqueeze,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5787,Constant_8525,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5788,/model/layers.19/self_attn/Unsqueeze_1,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5789,/model/layers.19/self_attn/Constant_2,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5790,/model/layers.19/self_attn/Constant_3,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5791,/model/layers.19/self_attn/Concat,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5792,Constant_8530,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5793,/model/layers.19/self_attn/Unsqueeze_2,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5794,Constant_8532,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5795,/model/layers.19/self_attn/Unsqueeze_3,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5796,/model/layers.19/self_attn/Constant_4,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5797,/model/layers.19/self_attn/Constant_5,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5798,/model/layers.19/self_attn/Concat_1,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5799,Constant_8537,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5800,/model/layers.19/self_attn/Unsqueeze_4,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5801,Constant_8539,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5802,/model/layers.19/self_attn/Unsqueeze_5,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5803,/model/layers.19/self_attn/Constant_6,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5804,/model/layers.19/self_attn/Constant_7,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5805,/model/layers.19/self_attn/Concat_2,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5806,/model/layers.19/self_attn/Reshape,,Reshape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5807,/model/layers.19/self_attn/Transpose,,Transpose,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5808,/model/layers.19/self_attn/k_proj/MatMul,,MatMul,19,attention_projection,k_proj,1152,256,float,onnx::MatMul_10486,1179648,4608,1024,once_per_decode_token,model.onnx_data,3252683264,3252683264,1,0,3,graph-derived
5809,/model/layers.19/self_attn/Reshape_1,,Reshape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5810,/model/layers.19/self_attn/Transpose_1,,Transpose,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5811,/model/layers.19/self_attn/v_proj/MatMul,,MatMul,19,attention_projection,v_proj,1152,256,float,onnx::MatMul_10487,1179648,4608,1024,once_per_decode_token,model.onnx_data,3253862912,3253862912,2,2,1,graph-derived
5812,/model/layers.19/self_attn/Reshape_2,,Reshape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5813,/model/layers.19/self_attn/Transpose_2,,Transpose,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5814,/model/layers.19/self_attn/q_norm/Cast,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5815,/model/layers.19/self_attn/q_norm/Constant,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5816,/model/layers.19/self_attn/q_norm/Pow,,Pow,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5817,/model/layers.19/self_attn/q_norm/ReduceMean,,ReduceMean,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5818,/model/layers.19/self_attn/q_norm/Constant_1,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5819,/model/layers.19/self_attn/q_norm/Add,,Add,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5820,/model/layers.19/self_attn/q_norm/Sqrt,,Sqrt,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5821,/model/layers.19/self_attn/q_norm/Constant_2,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5822,/model/layers.19/self_attn/q_norm/Div,,Div,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5823,/model/layers.19/self_attn/q_norm/Mul,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5824,/model/layers.19/self_attn/q_norm/Mul_1,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5825,/model/layers.19/self_attn/k_norm/Cast,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5826,/model/layers.19/self_attn/k_norm/Constant,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5827,/model/layers.19/self_attn/k_norm/Pow,,Pow,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5828,/model/layers.19/self_attn/k_norm/ReduceMean,,ReduceMean,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5829,/model/layers.19/self_attn/k_norm/Constant_1,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5830,/model/layers.19/self_attn/k_norm/Add,,Add,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5831,/model/layers.19/self_attn/k_norm/Sqrt,,Sqrt,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5832,/model/layers.19/self_attn/k_norm/Constant_2,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5833,/model/layers.19/self_attn/k_norm/Div,,Div,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5834,/model/layers.19/self_attn/k_norm/Mul,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5835,/model/layers.19/self_attn/k_norm/Mul_1,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5836,/model/layers.19/self_attn/Mul,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5837,/model/layers.19/self_attn/Shape_2,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5838,/model/layers.19/self_attn/Constant_8,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5839,/model/layers.19/self_attn/Gather_2,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5840,/model/layers.19/self_attn/Constant_9,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5841,/model/layers.19/self_attn/Div,,Div,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5842,/model/layers.19/self_attn/Cast,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5843,/model/layers.19/self_attn/Cast_1,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5844,/model/layers.19/self_attn/Constant_10,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5845,/model/layers.19/self_attn/Constant_11,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5846,/model/layers.19/self_attn/Constant_12,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5847,/model/layers.19/self_attn/Unsqueeze_6,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5848,/model/layers.19/self_attn/Constant_13,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5849,/model/layers.19/self_attn/Slice,,Slice,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5850,/model/layers.19/self_attn/Constant_14,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5851,/model/layers.19/self_attn/Constant_15,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5852,/model/layers.19/self_attn/Unsqueeze_7,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5853,/model/layers.19/self_attn/Constant_16,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5854,/model/layers.19/self_attn/Constant_17,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5855,/model/layers.19/self_attn/Slice_1,,Slice,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5856,/model/layers.19/self_attn/Neg,,Neg,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5857,/model/layers.19/self_attn/Concat_3,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5858,/model/layers.19/self_attn/Mul_1,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5859,/model/layers.19/self_attn/Add,,Add,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5860,/model/layers.19/self_attn/Mul_2,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5861,/model/layers.19/self_attn/Shape_3,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5862,/model/layers.19/self_attn/Constant_18,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5863,/model/layers.19/self_attn/Gather_3,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5864,/model/layers.19/self_attn/Constant_19,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5865,/model/layers.19/self_attn/Div_1,,Div,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5866,/model/layers.19/self_attn/Cast_2,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5867,/model/layers.19/self_attn/Cast_3,,Cast,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5868,/model/layers.19/self_attn/Constant_20,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5869,/model/layers.19/self_attn/Constant_21,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5870,/model/layers.19/self_attn/Constant_22,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5871,/model/layers.19/self_attn/Unsqueeze_8,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5872,/model/layers.19/self_attn/Constant_23,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5873,/model/layers.19/self_attn/Slice_2,,Slice,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5874,/model/layers.19/self_attn/Constant_24,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5875,/model/layers.19/self_attn/Constant_25,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5876,/model/layers.19/self_attn/Unsqueeze_9,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5877,/model/layers.19/self_attn/Constant_26,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5878,/model/layers.19/self_attn/Constant_27,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5879,/model/layers.19/self_attn/Slice_3,,Slice,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5880,/model/layers.19/self_attn/Neg_1,,Neg,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5881,/model/layers.19/self_attn/Concat_4,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5882,/model/layers.19/self_attn/Mul_3,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5883,/model/layers.19/self_attn/Add_1,,Add,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5884,/model/layers.19/self_attn/Concat_5,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5885,/model/layers.19/self_attn/Concat_6,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5886,/model/layers.19/self_attn/Shape_4,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5887,/model/layers.19/self_attn/Constant_28,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5888,/model/layers.19/self_attn/Gather_4,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5889,/model/layers.19/self_attn/Shape_5,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5890,/model/layers.19/self_attn/Constant_29,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5891,/model/layers.19/self_attn/Gather_5,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5892,/model/layers.19/self_attn/Shape_6,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5893,/model/layers.19/self_attn/Constant_30,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5894,/model/layers.19/self_attn/Gather_6,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5895,/model/layers.19/self_attn/Shape_7,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5896,/model/layers.19/self_attn/Constant_31,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5897,/model/layers.19/self_attn/Gather_7,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5898,/model/layers.19/self_attn/Constant_32,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5899,/model/layers.19/self_attn/Unsqueeze_10,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5900,/model/layers.19/self_attn/Constant_33,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5901,/model/layers.19/self_attn/Unsqueeze_11,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5902,/model/layers.19/self_attn/Constant_34,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5903,/model/layers.19/self_attn/Unsqueeze_12,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5904,/model/layers.19/self_attn/Constant_35,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5905,/model/layers.19/self_attn/Constant_36,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5906,/model/layers.19/self_attn/Unsqueeze_13,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5907,/model/layers.19/self_attn/Constant_37,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5908,/model/layers.19/self_attn/Unsqueeze_14,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5909,/model/layers.19/self_attn/Concat_7,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5910,/model/layers.19/self_attn/Constant_38,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5911,/model/layers.19/self_attn/Reshape_3,,Reshape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5912,/model/layers.19/self_attn/Shape_8,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5913,/model/layers.19/self_attn/ConstantOfShape,,ConstantOfShape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5914,/model/layers.19/self_attn/Constant_39,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5915,/model/layers.19/self_attn/Mul_4,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5916,/model/layers.19/self_attn/Equal,,Equal,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5917,/model/layers.19/self_attn/Where,,Where,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5918,/model/layers.19/self_attn/Expand,,Expand,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5919,/model/layers.19/self_attn/Constant_40,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5920,/model/layers.19/self_attn/Mul_5,,Mul,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5921,Constant_8659,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5922,/model/layers.19/self_attn/Unsqueeze_15,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5923,Constant_8661,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5924,/model/layers.19/self_attn/Unsqueeze_16,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5925,Constant_8663,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5926,/model/layers.19/self_attn/Unsqueeze_17,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5927,Constant_8665,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
5928,/model/layers.19/self_attn/Unsqueeze_18,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5929,/model/layers.19/self_attn/Concat_8,,Concat,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5930,/model/layers.19/self_attn/Reshape_4,,Reshape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5931,/model/layers.19/self_attn/Shape_9,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5932,/model/layers.19/self_attn/Constant_41,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5933,/model/layers.19/self_attn/Gather_8,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5934,/model/layers.19/self_attn/Shape_10,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5935,/model/layers.19/self_attn/Constant_42,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5936,/model/layers.19/self_attn/Gather_9,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5937,/model/layers.19/self_attn/Shape_11,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5938,/model/layers.19/self_attn/Constant_43,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5939,/model/layers.19/self_attn/Gather_10,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5940,/model/layers.19/self_attn/Shape_12,,Shape,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5941,/model/layers.19/self_attn/Constant_44,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5942,/model/layers.19/self_attn/Gather_11,,Gather,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5943,/model/layers.19/self_attn/Constant_45,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5944,/model/layers.19/self_attn/Unsqueeze_19,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5945,/model/layers.19/self_attn/Constant_46,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5946,/model/layers.19/self_attn/Unsqueeze_20,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5947,/model/layers.19/self_attn/Constant_47,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5948,/model/layers.19/self_attn/Unsqueeze_21,,Unsqueeze,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
5949,/model/layers.19/self_attn/Constant_48,,Constant,19,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
